arm,stage,global_step,local_step,loss,lr
quarter,1,30350,30350,0.9885094,0.0001
quarter,1,30400,30400,0.9882692,0.0001
quarter,1,30450,30450,0.9882134,0.0001
quarter,1,30500,30500,0.9885601,0.0001
quarter,1,30550,30550,0.988268,0.0001
quarter,1,30600,30600,0.9886799,0.0001
quarter,1,30650,30650,0.9883906,0.0001
quarter,1,30700,30700,0.9885679,0.0001
quarter,1,30750,30750,0.9882623,0.0001
quarter,1,30800,30800,0.9886781,0.0001
quarter,1,30850,30850,0.9884956,0.0001
quarter,1,30900,30900,0.9884287,0.0001
quarter,1,30950,30950,0.9883649,0.0001
quarter,1,31000,31000,0.9881925,0.0001
quarter,1,31050,31050,0.9884031,0.0001
quarter,1,31100,31100,0.988197,0.0001
quarter,1,31150,31150,0.9884374,0.0001
quarter,1,31200,31200,0.9884824,0.0001
quarter,1,31250,31250,0.9882618,0.0001
quarter,1,31300,31300,0.9881945,0.0001
quarter,1,31350,31350,0.9886014,0.0001
quarter,1,31400,31400,0.9881225,0.0001
quarter,1,31450,31450,0.9879925,0.0001
quarter,1,31500,31500,0.9886645,0.0001
quarter,1,31550,31550,0.988357,0.0001
quarter,1,31600,31600,0.9883822,0.0001
quarter,1,31650,31650,0.9884784,0.0001
quarter,1,31700,31700,0.988032,0.0001
quarter,1,31750,31750,0.9879813,0.0001
quarter,1,31800,31800,0.9882662,0.0001
quarter,1,31850,31850,0.9879995,0.0001
quarter,1,31900,31900,0.9884102,0.0001
quarter,1,31950,31950,0.9880022,0.0001
quarter,1,32000,32000,0.9880857,0.0001
quarter,1,32050,32050,0.988368,0.0001
quarter,1,32100,32100,0.9882473,0.0001
quarter,1,32150,32150,0.9881731,0.0001
quarter,1,32200,32200,0.9883993,0.0001
quarter,1,32250,32250,0.9881516,0.0001
quarter,1,32300,32300,0.9881667,0.0001
quarter,1,32350,32350,0.9885311,0.0001
quarter,1,32400,32400,0.9880415,0.0001
quarter,1,32450,32450,0.9880069,0.0001
quarter,1,32500,32500,0.9882428,0.0001
quarter,1,32550,32550,0.9883158,0.0001
quarter,1,32600,32600,0.9882971,0.0001
quarter,1,32650,32650,0.988207,0.0001
quarter,1,32700,32700,0.9880568,0.0001
quarter,1,32750,32750,0.9883003,0.0001
quarter,1,32800,32800,0.9881166,0.0001
quarter,1,32850,32850,0.9879717,0.0001
quarter,1,32900,32900,0.9882677,0.0001
quarter,1,32950,32950,0.9886069,0.0001
quarter,1,33000,33000,0.9883937,0.0001
quarter,1,33050,33050,0.9882452,0.0001
quarter,1,33100,33100,0.9883378,0.0001
quarter,1,33150,33150,0.9881088,0.0001
quarter,1,33200,33200,0.9883396,0.0001
quarter,1,33250,33250,0.9883655,0.0001
quarter,1,33300,33300,0.9884638,0.0001
quarter,1,33350,33350,0.9881746,0.0001
quarter,1,33400,33400,0.9879438,0.0001
quarter,1,33450,33450,0.9880241,0.0001
quarter,1,33500,33500,0.988151,0.0001
quarter,1,33550,33550,0.9882306,0.0001
quarter,1,33600,33600,0.9884413,0.0001
quarter,1,33650,33650,0.9880903,0.0001
quarter,1,33700,33700,0.9882728,0.0001
quarter,1,33750,33750,0.988223,0.0001
quarter,1,33800,33800,0.9881771,0.0001
quarter,1,33850,33850,0.9882293,0.0001
quarter,1,33900,33900,0.9879245,0.0001
quarter,1,33950,33950,0.988126,0.0001
quarter,1,34000,34000,0.9878824,0.0001
quarter,1,34050,34050,0.9882157,0.0001
quarter,1,34100,34100,0.9886103,0.0001
quarter,1,34150,34150,0.9881503,0.0001
quarter,1,34200,34200,0.9883146,0.0001
quarter,1,34250,34250,0.9881149,0.0001
quarter,1,34300,34300,0.9882375,0.0001
quarter,1,34350,34350,0.9884829,0.0001
quarter,1,34400,34400,0.9884399,0.0001
quarter,1,34450,34450,0.9880179,0.0001
quarter,1,34500,34500,0.988462,0.0001
quarter,1,34550,34550,0.9883676,0.0001
quarter,1,34600,34600,0.988331,0.0001
quarter,1,34650,34650,0.9884971,0.0001
quarter,1,34700,34700,0.9880047,0.0001
quarter,1,34750,34750,0.9881338,0.0001
quarter,1,34800,34800,0.9880746,0.0001
quarter,1,34850,34850,0.9885231,0.0001
quarter,1,34900,34900,0.9880223,0.0001
quarter,1,34950,34950,0.9885888,0.0001
quarter,1,35000,35000,0.9886138,0.0001
quarter,1,35050,35050,0.9882159,0.0001
quarter,1,35100,35100,0.9884347,0.0001
quarter,1,35150,35150,0.9883618,0.0001
quarter,1,35200,35200,0.9881143,0.0001
quarter,1,35250,35250,0.9885181,0.0001
quarter,1,35300,35300,0.9883971,0.0001
quarter,1,35350,35350,0.9878832,0.0001
quarter,1,35400,35400,0.9880982,0.0001
quarter,1,35450,35450,0.9880873,0.0001
quarter,1,35500,35500,0.9884573,0.0001
quarter,1,35550,35550,0.9880969,0.0001
quarter,1,35600,35600,0.988197,0.0001
quarter,1,35650,35650,0.9881245,0.0001
quarter,1,35700,35700,0.988219,0.0001
quarter,1,35750,35750,0.9880864,0.0001
quarter,1,35800,35800,0.9883017,0.0001
quarter,1,35850,35850,0.9879935,0.0001
quarter,1,35900,35900,0.9884478,0.0001
quarter,1,35950,35950,0.9881434,0.0001
quarter,1,36000,36000,0.9880087,0.0001
quarter,1,36050,36050,0.9883081,0.0001
quarter,1,36100,36100,0.9883228,0.0001
quarter,1,36150,36150,0.9880434,0.0001
quarter,1,36200,36200,0.9880326,0.0001
quarter,1,36250,36250,0.988399,0.0001
quarter,1,36300,36300,0.9884257,0.0001
quarter,1,36350,36350,0.9880816,0.0001
quarter,1,36400,36400,0.9884936,0.0001
quarter,1,36450,36450,0.9880525,0.0001
quarter,1,36500,36500,0.9881935,0.0001
quarter,1,36550,36550,0.9879503,0.0001
quarter,1,36600,36600,0.9883215,0.0001
quarter,1,36650,36650,0.988405,0.0001
quarter,1,36700,36700,0.9880123,0.0001
quarter,1,36750,36750,0.9881385,0.0001
quarter,1,36800,36800,0.9881194,0.0001
quarter,1,36850,36850,0.9880053,0.0001
quarter,1,36900,36900,0.9882244,0.0001
quarter,1,36950,36950,0.9884116,0.0001
quarter,1,37000,37000,0.9880317,0.0001
quarter,1,37050,37050,0.9880146,0.0001
quarter,1,37100,37100,0.9881883,0.0001
quarter,1,37150,37150,0.9882153,0.0001
quarter,1,37200,37200,0.9886935,0.0001
quarter,1,37250,37250,0.9884193,0.0001
quarter,1,37300,37300,0.9883819,0.0001
quarter,1,37350,37350,0.9880476,0.0001
quarter,1,37400,37400,0.9883466,0.0001
quarter,1,37450,37450,0.9882169,0.0001
quarter,1,37500,37500,0.9880113,0.0001
quarter,1,37550,37550,0.9880581,0.0001
quarter,1,37600,37600,0.9885132,0.0001
quarter,1,37650,37650,0.9881425,0.0001
quarter,1,37700,37700,0.9884248,0.0001
quarter,1,37750,37750,0.988408,0.0001
quarter,1,37800,37800,0.9880449,0.0001
quarter,1,37850,37850,0.9883543,0.0001
quarter,1,37900,37900,0.9884047,0.0001
quarter,1,37950,37950,0.9882025,0.0001
quarter,1,38000,38000,0.9880946,0.0001
quarter,1,38050,38050,0.9879538,0.0001
quarter,1,38100,38100,0.9880732,0.0001
quarter,1,38150,38150,0.988241,0.0001
quarter,1,38200,38200,0.9879162,0.0001
quarter,1,38250,38250,0.9882256,0.0001
quarter,1,38300,38300,0.988327,0.0001
quarter,1,38350,38350,0.988284,0.0001
quarter,1,38400,38400,0.9879287,0.0001
quarter,1,38450,38450,0.9880152,0.0001
quarter,1,38500,38500,0.9882759,0.0001
quarter,1,38550,38550,0.9883225,0.0001
quarter,1,38600,38600,0.9880054,0.0001
quarter,1,38650,38650,0.9880083,0.0001
quarter,1,38700,38700,0.9881156,0.0001
quarter,1,38750,38750,0.9885013,0.0001
quarter,1,38800,38800,0.9883912,0.0001
quarter,1,38850,38850,0.9881884,0.0001
quarter,1,38900,38900,0.9883484,0.0001
quarter,1,38950,38950,0.9879642,0.0001
quarter,1,39000,39000,0.9880034,0.0001
quarter,1,39050,39050,0.9882791,0.0001
quarter,1,39100,39100,0.9880893,0.0001
quarter,1,39150,39150,0.9882249,0.0001
quarter,1,39200,39200,0.9880971,0.0001
quarter,1,39250,39250,0.9884047,0.0001
quarter,1,39300,39300,0.9880392,0.0001
quarter,1,39350,39350,0.9884604,0.0001
quarter,1,39400,39400,0.9878843,0.0001
quarter,1,39450,39450,0.9879154,0.0001
quarter,1,39500,39500,0.9881982,0.0001
quarter,1,39550,39550,0.9883199,0.0001
quarter,1,39600,39600,0.9882539,0.0001
quarter,1,39650,39650,0.9879922,0.0001
quarter,1,39700,39700,0.9878195,0.0001
quarter,1,39750,39750,0.9882874,0.0001
quarter,1,39800,39800,0.9884328,0.0001
quarter,1,39850,39850,0.9883524,0.0001
quarter,1,39900,39900,0.9882168,0.0001
quarter,1,39950,39950,0.9884316,0.0001
quarter,1,40000,40000,0.9883727,0.0001
quarter,1,40050,40050,0.9880358,0.0001
quarter,1,40100,40100,0.9880856,0.0001
quarter,1,40150,40150,0.9884679,0.0001
quarter,1,40200,40200,0.9879239,0.0001
quarter,1,40250,40250,0.9881321,0.0001
quarter,1,40300,40300,0.9883587,0.0001
quarter,1,40350,40350,0.9882575,0.0001
quarter,1,40400,40400,0.9881946,0.0001
quarter,1,40450,40450,0.9881187,0.0001
quarter,1,40500,40500,0.9885639,0.0001
quarter,1,40550,40550,0.9879599,0.0001
quarter,1,40600,40600,0.9882211,0.0001
quarter,1,40650,40650,0.9880585,0.0001
quarter,1,40700,40700,0.9882045,0.0001
quarter,1,40750,40750,0.988157,0.0001
quarter,1,40800,40800,0.988189,0.0001
quarter,1,40850,40850,0.9881911,0.0001
quarter,1,40900,40900,0.9879955,0.0001
quarter,1,40950,40950,0.9877751,0.0001
quarter,1,41000,41000,0.988168,0.0001
quarter,1,41050,41050,0.9880893,0.0001
quarter,1,41100,41100,0.9882329,0.0001
quarter,1,41150,41150,0.9880718,0.0001
quarter,1,41200,41200,0.9880519,0.0001
quarter,1,41250,41250,0.9880731,0.0001
quarter,1,41300,41300,0.9882277,0.0001
quarter,1,41350,41350,0.9884895,0.0001
quarter,1,41400,41400,0.9882775,0.0001
quarter,1,41450,41450,0.9883803,0.0001
quarter,1,41500,41500,0.9879909,0.0001
quarter,1,41550,41550,0.9878931,0.0001
quarter,1,41600,41600,0.9882656,0.0001
quarter,1,41650,41650,0.9883024,0.0001
quarter,1,41700,41700,0.9880944,0.0001
quarter,1,41750,41750,0.9880378,0.0001
quarter,1,41800,41800,0.9883091,0.0001
quarter,1,41850,41850,0.9882552,0.0001
quarter,1,41900,41900,0.9879901,0.0001
quarter,1,41950,41950,0.9881223,0.0001
quarter,1,42000,42000,0.9883401,0.0001
quarter,1,42050,42050,0.9878252,0.0001
quarter,1,42100,42100,0.9879991,0.0001
quarter,1,42150,42150,0.9881138,0.0001
quarter,1,42200,42200,0.9883224,0.0001
quarter,1,42250,42250,0.9882187,0.0001
quarter,1,42300,42300,0.9883402,0.0001
quarter,1,42350,42350,0.9880729,0.0001
quarter,1,42400,42400,0.9884195,0.0001
quarter,1,42450,42450,0.9883326,0.0001
quarter,1,42500,42500,0.9879773,0.0001
quarter,1,42550,42550,0.9885273,0.0001
quarter,1,42600,42600,0.988005,0.0001
quarter,1,42650,42650,0.9880067,0.0001
quarter,1,42700,42700,0.9881901,0.0001
quarter,1,42750,42750,0.9886084,0.0001
quarter,1,42800,42800,0.9882506,0.0001
quarter,1,42850,42850,0.9882794,0.0001
quarter,1,42900,42900,0.9880408,0.0001
quarter,1,42950,42950,0.988063,0.0001
quarter,1,43000,43000,0.9879819,0.0001
quarter,1,43050,43050,0.9880871,0.0001
quarter,1,43100,43100,0.9880173,0.0001
quarter,1,43150,43150,0.9881189,0.0001
quarter,1,43200,43200,0.9880529,0.0001
quarter,1,43250,43250,0.9881635,0.0001
quarter,1,43300,43300,0.9881885,0.0001
quarter,1,43350,43350,0.9882041,0.0001
quarter,1,43400,43400,0.988453,0.0001
quarter,1,43450,43450,0.9879336,0.0001
quarter,1,43500,43500,0.9883857,0.0001
quarter,1,43550,43550,0.9885593,0.0001
quarter,1,43600,43600,0.9885933,0.0001
quarter,1,43650,43650,0.9877821,0.0001
quarter,1,43700,43700,0.9885188,0.0001
quarter,1,43750,43750,0.9883265,0.0001
quarter,1,43800,43800,0.9882084,0.0001
quarter,1,43850,43850,0.9882236,0.0001
quarter,1,43900,43900,0.9881095,0.0001
quarter,1,43950,43950,0.9881007,0.0001
quarter,1,44000,44000,0.9882772,0.0001
quarter,1,44050,44050,0.9880288,0.0001
quarter,1,44100,44100,0.9884682,0.0001
quarter,1,44150,44150,0.9876691,0.0001
quarter,1,44200,44200,0.9881701,0.0001
quarter,1,44250,44250,0.9880422,0.0001
quarter,1,44300,44300,0.9883912,0.0001
quarter,1,44350,44350,0.9883274,0.0001
quarter,1,44400,44400,0.9881645,0.0001
quarter,1,44450,44450,0.9882886,0.0001
quarter,1,44500,44500,0.988399,0.0001
quarter,1,44550,44550,0.9882995,0.0001
quarter,1,44600,44600,0.9878137,0.0001
quarter,1,44650,44650,0.9879282,0.0001
quarter,1,44700,44700,0.9882776,0.0001
quarter,1,44750,44750,0.9882104,0.0001
quarter,1,44800,44800,0.9881609,0.0001
quarter,1,44850,44850,0.9884682,0.0001
quarter,1,44900,44900,0.9880817,0.0001
quarter,1,44950,44950,0.9882358,0.0001
quarter,1,45000,45000,0.9881766,0.0001
quarter,1,45050,45050,0.9882323,0.0001
quarter,1,45100,45100,0.9883557,0.0001
quarter,1,45150,45150,0.9879729,0.0001
quarter,1,45200,45200,0.988114,0.0001
quarter,1,45250,45250,0.9880881,0.0001
quarter,1,45300,45300,0.9882044,0.0001
quarter,1,45350,45350,0.9879723,0.0001
quarter,1,45400,45400,0.9878099,0.0001
quarter,1,45450,45450,0.9879944,0.0001
quarter,1,45500,45500,0.9880186,0.0001
quarter,1,45550,45550,0.9882579,0.0001
quarter,1,45600,45600,0.9883701,0.0001
quarter,1,45650,45650,0.9879974,0.0001
quarter,1,45700,45700,0.9878651,0.0001
quarter,1,45750,45750,0.9881252,0.0001
quarter,1,45800,45800,0.9883131,0.0001
quarter,1,45850,45850,0.9881213,0.0001
quarter,1,45900,45900,0.9879991,0.0001
quarter,1,45950,45950,0.9883329,0.0001
quarter,1,46000,46000,0.9881769,0.0001
quarter,1,46050,46050,0.987877,0.0001
quarter,1,46100,46100,0.9880883,0.0001
quarter,1,46150,46150,0.9883001,0.0001
quarter,1,46200,46200,0.9881628,0.0001
quarter,1,46250,46250,0.9879273,0.0001
quarter,1,46300,46300,0.9881102,0.0001
quarter,1,46350,46350,0.9882352,0.0001
quarter,1,46400,46400,0.9882186,0.0001
quarter,1,46450,46450,0.9882361,0.0001
quarter,1,46500,46500,0.9879047,0.0001
quarter,1,46550,46550,0.9880732,0.0001
quarter,1,46600,46600,0.9878938,0.0001
quarter,1,46650,46650,0.9879555,0.0001
quarter,1,46700,46700,0.988269,0.0001
quarter,1,46750,46750,0.9883427,0.0001
quarter,1,46800,46800,0.9882476,0.0001
quarter,1,46850,46850,0.9879378,0.0001
quarter,1,46900,46900,0.9881236,0.0001
quarter,1,46950,46950,0.9879907,0.0001
quarter,1,47000,47000,0.987889,0.0001
quarter,1,47050,47050,0.9876878,0.0001
quarter,1,47100,47100,0.9878453,0.0001
quarter,1,47150,47150,0.9880579,0.0001
quarter,1,47200,47200,0.9882251,0.0001
quarter,1,47250,47250,0.9883766,0.0001
quarter,1,47300,47300,0.9880255,0.0001
quarter,1,47350,47350,0.9882341,0.0001
quarter,1,47400,47400,0.9883013,0.0001
quarter,1,47450,47450,0.9880439,0.0001
quarter,1,47500,47500,0.9882371,0.0001
quarter,1,47550,47550,0.9878234,0.0001
quarter,1,47600,47600,0.9883108,0.0001
quarter,1,47650,47650,0.9881029,0.0001
quarter,1,47700,47700,0.9883963,0.0001
quarter,1,47750,47750,0.9880078,0.0001
quarter,1,47800,47800,0.9879241,0.0001
quarter,1,47850,47850,0.9881566,0.0001
quarter,1,47900,47900,0.9882635,0.0001
quarter,1,47950,47950,0.9877676,0.0001
quarter,1,48000,48000,0.988269,0.0001
quarter,1,48050,48050,0.9877805,0.0001
quarter,1,48100,48100,0.9876603,0.0001
quarter,1,48150,48150,0.9882092,0.0001
quarter,1,48200,48200,0.9880247,0.0001
quarter,1,48250,48250,0.9879225,0.0001
quarter,1,48300,48300,0.9880091,0.0001
quarter,1,48350,48350,0.9877771,0.0001
quarter,1,48400,48400,0.9881893,0.0001
quarter,1,48450,48450,0.9880609,0.0001
quarter,1,48500,48500,0.9882753,0.0001
quarter,1,48550,48550,0.9879453,0.0001
quarter,1,48600,48600,0.988274,0.0001
quarter,1,48650,48650,0.9878003,0.0001
quarter,1,48700,48700,0.9880229,0.0001
quarter,1,48750,48750,0.9884325,0.0001
quarter,1,48800,48800,0.9880828,0.0001
quarter,1,48850,48850,0.9880985,0.0001
quarter,1,48900,48900,0.9881636,0.0001
quarter,1,48950,48950,0.9880359,0.0001
quarter,1,49000,49000,0.9884114,0.0001
quarter,1,49050,49050,0.9881497,0.0001
quarter,1,49100,49100,0.9880846,0.0001
quarter,1,49150,49150,0.9877778,0.0001
quarter,1,49200,49200,0.9880565,0.0001
quarter,1,49250,49250,0.9881334,0.0001
quarter,1,49300,49300,0.9883246,0.0001
quarter,1,49350,49350,0.9878435,0.0001
quarter,1,49400,49400,0.9881674,0.0001
quarter,1,49450,49450,0.9882373,0.0001
quarter,1,49500,49500,0.9877273,0.0001
quarter,1,49550,49550,0.9882091,0.0001
quarter,1,49600,49600,0.9881262,0.0001
quarter,1,49650,49650,0.9881455,0.0001
quarter,1,49700,49700,0.9881813,0.0001
quarter,1,49750,49750,0.9881077,0.0001
quarter,1,49800,49800,0.9879088,0.0001
quarter,1,49850,49850,0.9880744,0.0001
quarter,1,49900,49900,0.9882898,0.0001
quarter,1,49950,49950,0.9881841,0.0001
quarter,1,50000,50000,0.9883085,0.0001
quarter,1,50050,50050,0.9885843,0.0001
quarter,1,50100,50100,0.9878048,0.0001
quarter,1,50150,50150,0.9883636,0.0001
quarter,1,50200,50200,0.9880831,0.0001
quarter,1,50250,50250,0.9878724,0.0001
quarter,1,50300,50300,0.9879437,0.0001
quarter,1,50350,50350,0.9881881,0.0001
quarter,1,50400,50400,0.9882773,0.0001
quarter,1,50450,50450,0.9880845,0.0001
quarter,1,50500,50500,0.9879113,0.0001
quarter,1,50550,50550,0.9885149,0.0001
quarter,1,50600,50600,0.9882272,0.0001
quarter,1,50650,50650,0.9879527,0.0001
quarter,1,50700,50700,0.9880913,0.0001
quarter,1,50750,50750,0.9880925,0.0001
quarter,1,50800,50800,0.9881155,0.0001
quarter,1,50850,50850,0.9881922,0.0001
quarter,1,50900,50900,0.9881478,0.0001
quarter,1,50950,50950,0.9882364,0.0001
quarter,1,51000,51000,0.9880903,0.0001
quarter,1,51050,51050,0.9880672,0.0001
quarter,1,51100,51100,0.9877448,0.0001
quarter,1,51150,51150,0.9880492,0.0001
quarter,1,51200,51200,0.9879615,0.0001
quarter,1,51250,51250,0.9879948,0.0001
quarter,1,51300,51300,0.9881661,0.0001
quarter,1,51350,51350,0.9879507,0.0001
quarter,1,51400,51400,0.9880321,0.0001
quarter,1,51450,51450,0.9880509,0.0001
quarter,1,51500,51500,0.987941,0.0001
quarter,1,51550,51550,0.9879714,0.0001
quarter,1,51600,51600,0.9879754,0.0001
quarter,1,51650,51650,0.9881459,0.0001
quarter,1,51700,51700,0.9879001,0.0001
quarter,1,51750,51750,0.9879388,0.0001
quarter,1,51800,51800,0.9881235,0.0001
quarter,1,51850,51850,0.9880881,0.0001
quarter,1,51900,51900,0.9880038,0.0001
quarter,1,51950,51950,0.988098,0.0001
quarter,1,52000,52000,0.9877965,0.0001
quarter,1,52050,52050,0.9881261,0.0001
quarter,1,52100,52100,0.9880787,0.0001
quarter,1,52150,52150,0.9880062,0.0001
quarter,1,52200,52200,0.9879925,0.0001
quarter,1,52250,52250,0.9877972,0.0001
quarter,1,52300,52300,0.9879929,0.0001
quarter,1,52350,52350,0.9877197,0.0001
quarter,1,52400,52400,0.9881543,0.0001
quarter,1,52450,52450,0.9881028,0.0001
quarter,1,52500,52500,0.9878315,0.0001
quarter,1,52550,52550,0.9879882,0.0001
quarter,1,52600,52600,0.9877892,0.0001
quarter,1,52650,52650,0.9882886,0.0001
quarter,1,52700,52700,0.9882051,0.0001
quarter,1,52750,52750,0.9880767,0.0001
quarter,1,52800,52800,0.9881792,0.0001
quarter,1,52850,52850,0.9884506,0.0001
quarter,1,52900,52900,0.9879661,0.0001
quarter,1,52950,52950,0.9879085,0.0001
quarter,1,53000,53000,0.9883434,0.0001
quarter,1,53050,53050,0.9880624,0.0001
quarter,1,53100,53100,0.9880494,0.0001
quarter,1,53150,53150,0.9880202,0.0001
quarter,1,53200,53200,0.9881027,0.0001
quarter,1,53250,53250,0.9880739,0.0001
quarter,1,53300,53300,0.9881332,0.0001
quarter,1,53350,53350,0.9879841,0.0001
quarter,1,53400,53400,0.9882585,0.0001
quarter,1,53450,53450,0.9881193,0.0001
quarter,1,53500,53500,0.9880309,0.0001
quarter,1,53550,53550,0.987828,0.0001
quarter,1,53600,53600,0.9880407,0.0001
quarter,1,53650,53650,0.9877529,0.0001
quarter,1,53700,53700,0.987886,0.0001
quarter,1,53750,53750,0.988036,0.0001
quarter,1,53800,53800,0.9881042,0.0001
quarter,1,53850,53850,0.9880389,0.0001
quarter,1,53900,53900,0.987538,0.0001
quarter,1,53950,53950,0.9878875,0.0001
quarter,1,54000,54000,0.9878777,0.0001
quarter,1,54050,54050,0.9883208,0.0001
quarter,1,54100,54100,0.9879073,0.0001
quarter,1,54150,54150,0.9881402,0.0001
quarter,1,54200,54200,0.9878555,0.0001
quarter,1,54250,54250,0.9877545,0.0001
quarter,1,54300,54300,0.9881157,0.0001
quarter,1,54350,54350,0.9882024,0.0001
quarter,1,54400,54400,0.9880584,0.0001
quarter,1,54450,54450,0.9880518,0.0001
quarter,1,54500,54500,0.9880647,0.0001
quarter,1,54550,54550,0.9882681,0.0001
quarter,1,54600,54600,0.9878969,0.0001
quarter,1,54650,54650,0.9877185,0.0001
quarter,1,54700,54700,0.9882884,0.0001
quarter,1,54750,54750,0.9878166,0.0001
quarter,1,54800,54800,0.987917,0.0001
quarter,1,54850,54850,0.9882333,0.0001
quarter,1,54900,54900,0.9879392,0.0001
quarter,1,54950,54950,0.9884793,0.0001
quarter,1,55000,55000,0.9882119,0.0001
quarter,1,55050,55050,0.988201,0.0001
quarter,1,55100,55100,0.9880047,0.0001
quarter,1,55150,55150,0.9880505,0.0001
quarter,1,55200,55200,0.9880176,0.0001
quarter,1,55250,55250,0.9880263,0.0001
quarter,1,55300,55300,0.988376,0.0001
quarter,1,55350,55350,0.9880427,0.0001
quarter,1,55400,55400,0.9879448,0.0001
quarter,1,55450,55450,0.9878751,0.0001
quarter,1,55500,55500,0.9877803,0.0001
quarter,1,55550,55550,0.9883323,0.0001
quarter,1,55600,55600,0.9881525,0.0001
quarter,1,55650,55650,0.9878824,0.0001
quarter,1,55700,55700,0.9880968,0.0001
quarter,1,55750,55750,0.9875261,0.0001
quarter,1,55800,55800,0.9875445,0.0001
quarter,1,55850,55850,0.988226,0.0001
quarter,1,55900,55900,0.9885111,0.0001
quarter,1,55950,55950,0.9878073,0.0001
quarter,1,56000,56000,0.9882932,0.0001
quarter,1,56050,56050,0.987901,0.0001
quarter,1,56100,56100,0.9881144,0.0001
quarter,1,56150,56150,0.9880805,0.0001
quarter,1,56200,56200,0.987955,0.0001
quarter,1,56250,56250,0.9881456,0.0001
quarter,1,56300,56300,0.9883375,0.0001
quarter,1,56350,56350,0.9881576,0.0001
quarter,1,56400,56400,0.9879154,0.0001
quarter,1,56450,56450,0.9882078,0.0001
quarter,1,56500,56500,0.9879927,0.0001
quarter,1,56550,56550,0.9883982,0.0001
quarter,1,56600,56600,0.9881927,0.0001
quarter,1,56650,56650,0.9877835,0.0001
quarter,1,56700,56700,0.9882648,0.0001
quarter,1,56750,56750,0.9881632,0.0001
quarter,1,56800,56800,0.9880563,0.0001
quarter,1,56850,56850,0.9882818,0.0001
